job_id,arrival_s,service_sec,gpu_count
ph-application_1504131676014_19411,4162034.0,175.0,1
ph-application_1504131676014_19426,4162135.0,82.0,1
ph-application_1504131676014_19381,4161873.0,348.0,1
ph-application_1504131676014_19397,4161957.0,301.0,1
ph-application_1504131676014_19400,4161975.0,284.0,1
ph-application_1504131676014_19412,4162051.0,213.0,1
ph-application_1504131676014_19413,4162066.0,213.0,1
ph-application_1504131676014_19393,4161940.0,341.0,1
ph-application_1504131676014_19418,4162085.0,204.0,1
ph-application_1504131676014_19423,4162115.0,175.0,1
ph-application_1504131676014_19399,4161973.0,318.0,1
ph-application_1504131676014_19405,4161996.0,298.0,1
ph-application_1504131676014_19415,4162073.0,221.0,1
ph-application_1504131676014_19395,4161948.0,357.0,1
ph-application_1504131676014_19396,4161956.0,351.0,1
ph-application_1504131676014_19421,4162102.0,213.0,1
ph-application_1504131676014_19420,4162099.0,223.0,1
ph-application_1504131676014_19425,4162129.0,210.0,1
ph-application_1504131676014_19427,4162135.0,211.0,1
ph-application_1504131676014_19428,4162146.0,211.0,1
ph-application_1504131676014_19430,4162160.0,200.0,1
ph-application_1504131676014_19431,4162171.0,203.0,1
ph-application_1504131676014_19432,4162178.0,205.0,1
ph-application_1504131676014_19433,4162188.0,204.0,1
ph-application_1504131676014_19436,4162205.0,205.0,1
ph-application_1504131676014_19435,4162199.0,214.0,1
ph-application_1504131676014_19416,4162073.0,346.0,1
ph-application_1504131676014_19417,4162079.0,350.0,1
ph-application_1504131676014_19419,4162086.0,346.0,1
ph-application_1504131676014_19437,4162225.0,210.0,1
ph-application_1504131676014_19440,4162247.0,215.0,1
ph-application_1504131676014_19422,4162113.0,355.0,1
ph-application_1504131676014_19424,4162123.0,346.0,1
ph-application_1504131676014_19429,4162158.0,321.0,1
ph-application_1504131676014_19446,4162294.0,223.0,1
ph-application_1504131676014_19447,4162310.0,212.0,1
ph-application_1504131676014_19451,4162329.0,199.0,1
ph-application_1504131676014_19434,4162193.0,348.0,1
ph-application_1504131676014_19452,4162342.0,203.0,1
ph-application_1504131676014_19438,4162227.0,321.0,1
ph-application_1504131676014_19454,4162346.0,211.0,1
ph-application_1504131676014_19439,4162247.0,324.0,1
ph-application_1504131676014_19457,4162370.0,203.0,1
ph-application_1504131676014_19441,4162251.0,335.0,1
ph-application_1504131676014_19460,4162400.0,204.0,1
ph-application_1504131676014_19442,4162255.0,352.0,1
ph-application_1504131676014_19459,4162391.0,216.0,1
ph-application_1504131676014_19443,4162272.0,351.0,1
ph-application_1504131676014_19444,4162278.0,347.0,1
ph-application_1504131676014_19467,4162436.0,203.0,1
ph-application_1504131676014_19445,4162293.0,348.0,1
ph-application_1504131676014_19465,4162424.0,219.0,1
ph-application_1504131676014_19466,4162434.0,213.0,1
ph-application_1504131676014_19468,4162442.0,210.0,1
ph-application_1504131676014_19471,4162452.0,203.0,1
ph-application_1504131676014_19449,4162319.0,348.0,1
ph-application_1504131676014_19470,4162451.0,216.0,1
ph-application_1504131676014_19448,4162316.0,353.0,1
ph-application_1504131676014_19472,4162454.0,216.0,1
ph-application_1504131676014_19479,4162652.0,19.0,2
ph-application_1504131676014_19450,4162323.0,351.0,1
ph-application_1504131676014_19473,4162465.0,211.0,1
ph-application_1504131676014_19474,4162471.0,213.0,1
ph-application_1504131676014_19453,4162345.0,347.0,1
ph-application_1504131676014_19476,4162482.0,215.0,1
ph-application_1504131676014_19456,4162366.0,341.0,1
ph-application_1504131676014_19477,4162496.0,212.0,1
ph-application_1504131676014_19455,4162363.0,349.0,1
ph-application_1504131676014_19464,4162417.0,322.0,1
ph-application_1504131676014_19461,4162403.0,346.0,1
ph-application_1504131676014_19462,4162409.0,350.0,1
ph-application_1504131676014_19469,4162445.0,330.0,1
ph-application_1504131676014_19488,4162735.0,66.0,1
ph-application_1504131676014_19475,4162476.0,346.0,1
ph-application_1504131676014_19486,4162703.0,169.0,1
ph-application_1504131676014_19481,4162672.0,205.0,1
ph-application_1504131676014_19492,4162759.0,172.0,1
ph-application_1504131676014_19482,4162678.0,255.0,1
ph-application_1504131676014_19480,4162666.0,292.0,1
